tempo,sinal_ac,corrente_1800,corrente_1698,corrente_1603,corrente_1902
0.00021,-8.48,0.08,0,0,0
0.000211,-8.48,0.08,0,0,0
0.000212,-8.48,0.08,0,0,0
0.000213,-8.48,0.08,0,0,0
0.000214,-8.48,0.08,0,0,0
0.000215,-8.48,0.08,0,0,0
0.000216,-8.48,0.08,0,0,0
0.000217,-8.48,0.08,0,0,0
0.000218,-8.48,0.08,0,0,0
0.000219,-8.48,0.08,0,0,0
0.00022,-8.48,0.08,0,0,0
0.000221,-8.48,0.08,0,0,0
0.000222,-8.48,0,0,0,0
0.000223,-8.48,0,0,0,0
0.000224,-8.4,0.08,0,0,0
0.000225,-8.4,0,0,0,0
0.000226,-8.4,0,0,0,0
0.000227,-8.4,0,0,0,0
0.000228,-8.4,0,0,0,0
0.000229,-8.4,0,0,0,0
0.00023,-8.4,0,0,0,0
0.000231,-8.4,0,0,0,0
0.000232,-8.4,0,0,0.08,0
0.000233,-8.4,0,0,0,0
0.000234,-8.4,0,0,0,0
0.000235,-8.4,0,0,0.08,0
0.000236,-8.4,0,0,0.08,0
0.000237,-8.4,0,0,0.08,0
0.000238,-8.4,0,0,0,0
0.000239,-8.4,0,0,0,0
0.00024,-8.32,0,0.08,0,0
0.000241,-8.32,0,0,0,0
0.000242,-8.32,0.08,0,0,0
0.000243,-8.32,0,0,0,0
0.000244,-8.32,0.08,0,0,0
0.000245,-8.32,0,0,0,0
0.000246,-8.32,0,0,0.08,0.08
0.000247,-8.32,0.08,0,0,0.08
0.000248,-8.32,0,0,0,0
0.000249,-8.32,0,0,0,0
0.00025,-8.32,0,0,0,0
0.000251,-8.32,0,0.08,0,0
0.000252,-8.32,0,0.08,0,0.08
0.000253,-8.32,0.08,0,0,0
0.000254,-8.32,0,0,0,0
0.000255,-8.32,0.08,0,0,0
0.000256,-8.24,0,0,0,0
0.000257,-8.24,0.08,0,0,0
0.000258,-8.24,0.08,0,0,0
0.000259,-8.24,0.08,0,0,0
0.00026,-8.24,0.08,0,0,0
0.000261,-8.24,0,0,0,0
0.000262,-8.24,0,0,0,0
0.000263,-8.24,0,0,0,0
0.000264,-8.24,0,0,0,0
0.000265,-8.24,0,0,0.08,0
0.000266,-8.24,0,0,0,0
0.000267,-8.24,0,0,0.08,0
0.000268,-8.24,0,0,0.08,0
0.000269,-8.24,0,0,0,0
0.00027,-8.24,0,0,0,0
0.000271,-8.24,0,0,0.08,0
0.000272,-8.24,0,0,0.08,0
0.000273,-8.16,0,0,0.08,0
0.000274,-8.16,0,0,0.08,0
0.000275,-8.16,0,0,0,0
0.000276,-8.16,0,0,0.08,0
0.000277,-8.16,0,0,0.08,0
0.000278,-8.16,0,0,0.08,0
0.000279,-8.16,0,0,0.08,0
0.00028,-8.16,0,0,0.08,0
0.000281,-8.16,0,0,0.08,0
0.000282,-8.16,0,0,0.08,0
0.000283,-8.16,0,0,0.08,0
0.000284,-8.16,0,0,0.08,0
0.000285,-8.16,0,0,0,0
0.000286,-8.16,0,0,0.08,0
0.000287,-8.16,0,0,0.08,0
0.000288,-8.16,0,0,0.08,0
0.000289,-8.08,0.08,0,0.08,0
0.00029,-8.08,0,0,0.08,0
0.000291,-8.08,0.08,0,0.08,0.08
0.000292,-8.08,0.08,0.08,0.08,0.08
0.000293,-8.08,0.08,0.08,0.08,0.08
0.000294,-8.08,0,0.08,0.08,0.08
0.000295,-8.08,0,0,0.08,0.08
0.000296,-8.08,0.08,0.08,0.08,0.08
0.000297,-8.08,0.08,0,0.08,0.08
0.000298,-8.08,0.08,0,0.08,0.08
0.000299,-8.08,0.08,0,0.08,0.08
0.0003,-8.08,0.08,0,0.08,0.08
0.000301,-8.08,0.08,0,0.08,0.08
0.000302,-8.08,0.08,0,0,0.08
0.000303,-8.08,0.08,0,0.08,0.08
0.000304,-8.08,0.08,0,0,0.08
0.000305,-8,0.08,0,0,0
0.000306,-8,0.08,0.08,0,0
0.000307,-8,0.08,0.08,0,0
0.000308,-8,0.08,0,0,0
0.000309,-8,0.08,0,0,0
0.00031,-8,0.08,0,0,0
0.000311,-8,0,0,0,0
0.000312,-8,0,0,0,0
0.000313,-8,0,0,0,0
0.000314,-8,0,0,0,0
0.000315,-8,0,0,0,0
0.000316,-8,0,0,0,0
0.000317,-8,0,0,0,0
0.000318,-8,0,0,0,0
0.000319,-8,0,0,0,0
0.00032,-7.92,0,0,0,0
0.000321,-7.92,0,0,0,0
0.000322,-7.92,0,0,0.08,0
0.000323,-7.92,0,0.08,0.08,0
0.000324,-7.92,0,0.08,0.08,0
0.000325,-7.92,0,0.08,0.08,0
0.000326,-7.92,0,0.08,0.08,0
0.000327,-7.92,0,0.08,0.08,0
0.000328,-7.92,0,0.08,0.08,0
0.000329,-7.92,0,0.08,0.08,0
0.00033,-7.92,0,0.08,0.08,0
0.000331,-7.92,0,0.08,0.08,0
0.000332,-7.92,0,0.08,0.08,0
0.000333,-7.92,0,0.08,0.08,0
0.000334,-7.92,0,0.08,0.08,0
0.000335,-7.92,0,0.08,0.08,0
0.000336,-7.84,0,0.08,0.08,0
0.000337,-7.84,0,0.08,0.08,0
0.000338,-7.84,0,0.08,0.08,0
0.000339,-7.84,0,0,0.08,0
0.00034,-7.84,0,0,0.08,0
0.000341,-7.84,0,0,0,0
0.000342,-7.84,0,0,0,0
0.000343,-7.84,0,0,0,0
0.000344,-7.84,0,0,0,0
0.000345,-7.84,0,0,0,0
0.000346,-7.84,0,0,0,0
0.000347,-7.84,0,0,0,0
0.000348,-7.84,0,0,0,0
0.000349,-7.84,0,0,0,0
0.00035,-7.84,0,0,0,0
0.000351,-7.76,0,0,0,0
0.000352,-7.76,0,0,0,0
0.000353,-7.76,0,0,0,0
0.000354,-7.76,0,0,0,0
0.000355,-7.76,0,0,0,0
0.000356,-7.76,0,0,0,0
0.000357,-7.76,0,0,0,0
0.000358,-7.76,0,0,0,0
0.000359,-7.76,0,0,0,0
0.00036,-7.76,0,0,0,0
0.000361,-7.76,0,0,0,0
0.000362,-7.76,0,0,0,0
0.000363,-7.76,0,0,0,0
0.000364,-7.76,0,0.08,0,0
0.000365,-7.76,0,0.08,0,0
0.000366,-7.68,0,0,0,0
0.000367,-7.68,0,0.08,0,0
0.000368,-7.68,0,0,0,0
0.000369,-7.68,0,0,0,0
0.00037,-7.68,0,0,0,0
0.000371,-7.68,0,0,0,0
0.000372,-7.68,0,0.08,0,0
0.000373,-7.68,0,0,0,0
0.000374,-7.68,0,0,0,0
0.000375,-7.68,0,0,0,0
0.000376,-7.68,0,0,0,0
0.000377,-7.68,0,0,0,0
0.000378,-7.68,0,0,0,0
0.000379,-7.68,0,0,0,0
0.00038,-7.6,0,0,0,0.08
0.000381,-7.6,0,0,0,0.08
0.000382,-7.6,0,0,0,0
0.000383,-7.6,0,0,0,0
0.000384,-7.6,0,0,0,0
0.000385,-7.6,0,0,0,0
0.000386,-7.6,0,0,0,0
0.000387,-7.6,0,0,0,0
0.000388,-7.6,0,0,0,0
0.000389,-7.6,0,0,0,0
0.00039,-7.6,0,0,0,0
0.000391,-7.6,0,0,0,0
0.000392,-7.6,0,0,0,0
0.000393,-7.6,0,0,0,0
0.000394,-7.6,0,0,0,0
0.000395,-7.52,0,0,0,0
0.000396,-7.52,0,0,0,0
0.000397,-7.52,0,0,0,0
0.000398,-7.52,0,0,0,0
0.000399,-7.52,0,0,0,0
0.0004,-7.52,0,0,0,0
0.000401,-7.52,0,0,0,0
0.000402,-7.52,0,0,0,0
0.000403,-7.52,0,0,0,0
0.000404,-7.52,0,0,0,0
0.000405,-7.52,0,0,0,0
0.000406,-7.52,0,0,0,0
0.000407,-7.52,0,0,0,0
0.000408,-7.52,0,0,0,0
0.000409,-7.52,0,0,0,0
0.00041,-7.44,0,0,0,0
0.000411,-7.44,0,0,0,0
0.000412,-7.44,0,0,0,0
0.000413,-7.44,0,0,0,0
0.000414,-7.44,0,0,0,0
0.000415,-7.44,0,0,0,0
0.000416,-7.44,0.08,0,0,0
0.000417,-7.44,0.08,0,0,0
0.000418,-7.44,0,0,0,0
0.000419,-7.44,0,0,0,0
0.00042,-7.44,0,0,0,0
0.000421,-7.44,0,0,0,0
0.000422,-7.44,0.08,0,0,0
0.000423,-7.44,0.08,0,0,0
0.000424,-7.36,0.08,0,0,0
0.000425,-7.36,0.08,0,0,0.08
0.000426,-7.36,0,0,0,0.08
0.000427,-7.36,0,0,0,0.08
0.000428,-7.36,0,0,0,0.08
0.000429,-7.36,0,0,0,0.08
0.00043,-7.36,0,0,0,0.08
0.000431,-7.36,0,0,0,0.08
0.000432,-7.36,0,0,0,0.08
0.000433,-7.36,0,0.08,0,0
0.000434,-7.36,0,0,0,0
0.000435,-7.36,0,0,0.08,0
0.000436,-7.36,0,0.08,0.08,0
0.000437,-7.36,0,0.08,0,0
0.000438,-7.36,0,0.08,0,0
0.000439,-7.28,0,0.08,0,0
0.00044,-7.28,0,0.08,0,0
0.000441,-7.28,0,0.08,0,0
0.000442,-7.28,0,0.08,0,0
0.000443,-7.28,0,0.08,0,0
0.000444,-7.28,0,0.08,0,0
0.000445,-7.28,0,0.08,0,0
0.000446,-7.28,0,0,0,0
0.000447,-7.28,0,0,0,0
0.000448,-7.28,0,0.08,0,0
0.000449,-7.28,0,0,0,0
0.00045,-7.28,0,0,0,0
0.000451,-7.28,0,0,0,0
0.000452,-7.28,0,0,0,0
0.000453,-7.2,0,0,0,0
0.000454,-7.2,0,0,0,0
0.000455,-7.2,0,0,0,0
0.000456,-7.2,0,0,0,0
0.000457,-7.2,0,0,0,0
0.000458,-7.2,0,0,0,0
0.000459,-7.2,0,0,0,0
0.00046,-7.2,0,0,0,0
0.000461,-7.2,0,0,0,0
0.000462,-7.2,0,0,0,0
0.000463,-7.2,0,0,0.08,0
0.000464,-7.2,0,0,0.08,0
0.000465,-7.2,0,0,0.08,0
0.000466,-7.2,0,0,0,0
0.000467,-7.2,0,0,0.08,0
0.000468,-7.2,0,0,0.08,0
0.000469,-7.2,0,0,0,0
0.00047,-7.2,0,0,0,0
0.000471,-7.2,0,0,0,0
0.000472,-7.12,0,0.08,0,0
0.000473,-7.12,0,0,0,0
0.000474,-7.12,0,0.08,0.08,0
0.000475,-7.12,0,0.08,0,0
0.000476,-7.12,0,0.08,0,0
0.000477,-7.12,0,0,0,0
0.000478,-7.12,0,0,0,0
0.000479,-7.12,0,0,0,0
0.00048,-7.12,0,0.08,0,0
0.000481,-7.12,0,0,0,0
0.000482,-7.12,0,0,0,0
0.000483,-7.12,0,0,0,0
0.000484,-7.12,0,0,0,0
0.000485,-7.12,0,0,0,0
0.000486,-7.04,0,0,0,0
0.000487,-7.04,0,0,0,0
0.000488,-7.04,0,0,0,0
0.000489,-7.04,0,0,0,0
0.00049,-7.04,0,0,0,0
0.000491,-7.04,0,0,0,0
0.000492,-7.04,0,0,0,0
0.000493,-7.04,0,0,0,0
0.000494,-7.04,0,0,0,0
0.000495,-7.04,0,0,0,0
0.000496,-7.04,0,0,0,0
0.000497,-7.04,0,0,0,0
0.000498,-7.04,0,0,0,0
0.000499,-6.96,0,0,0,0
0.0005,-6.96,0,0,0,0
0.000501,-6.96,0,0,0,0.08
0.000502,-6.96,0,0,0,0.08
0.000503,-6.96,0,0,0,0.08
0.000504,-6.96,0,0,0,0.08
0.000505,-6.96,0,0,0,0.08
0.000506,-6.96,0,0,0,0.08
0.000507,-6.96,0,0,0,0.08
0.000508,-6.96,0,0,0,0.08
0.000509,-6.96,0,0,0,0.08
0.00051,-6.96,0,0,0,0.08
0.000511,-6.96,0,0,0,0.08
0.000512,-6.96,0,0,0,0.08
0.000513,-6.88,0,0,0.08,0.08
0.000514,-6.88,0,0,0,0.08
0.000515,-6.88,0,0,0,0.08
0.000516,-6.88,0,0,0,0.08
0.000517,-6.88,0,0,0,0.08
0.000518,-6.88,0,0,0,0.08
0.000519,-6.88,0,0,0,0.08
0.00052,-6.88,0,0,0,0.08
0.000521,-6.88,0,0,0,0.08
0.000522,-6.88,0,0,0,0.08
0.000523,-6.88,0,0,0,0.08
0.000524,-6.88,0,0,0,0.08
0.000525,-6.88,0.08,0,0,0
0.000526,-6.88,0,0,0,0
0.000527,-6.88,0,0,0,0
0.000528,-6.88,0,0,0,0
0.000529,-6.88,0,0,0,0
0.00053,-6.88,0,0,0,0
0.000531,-6.88,0,0,0,0
0.000532,-6.8,0,0,0,0
0.000533,-6.8,0,0,0,0
0.000534,-6.8,0,0,0,0
0.000535,-6.8,0,0,0,0
0.000536,-6.8,0,0,0,0
0.000537,-6.8,0,0,0,0
0.000538,-6.8,0,0,0,0
0.000539,-6.8,0,0,0,0
0.00054,-6.8,0,0.08,0,0
0.000541,-6.8,0,0.08,0,0
0.000542,-6.8,0,0,0,0
0.000543,-6.8,0,0.08,0,0
0.000544,-6.8,0,0,0,0
0.000545,-6.72,0,0,0,0
0.000546,-6.72,0,0,0,0
0.000547,-6.72,0,0.08,0,0
0.000548,-6.72,0,0.08,0,0
0.000549,-6.72,0,0.08,0,0
0.00055,-6.72,0,0,0,0
0.000551,-6.72,0,0,0,0
0.000552,-6.72,0,0,0,0
0.000553,-6.72,0,0,0.08,0
0.000554,-6.72,0,0,0.08,0
0.000555,-6.72,0,0,0.08,0
0.000556,-6.72,0,0,0.08,0
0.000557,-6.72,0,0,0.08,0
0.000558,-6.64,0,0,0.08,0
0.000559,-6.64,0,0,0.08,0
0.00056,-6.64,0,0,0,0
0.000561,-6.64,0,0,0.08,0
0.000562,-6.64,0,0,0.08,0
0.000563,-6.64,0,0,0,0
0.000564,-6.64,0,0,0,0
0.000565,-6.64,0,0,0,0
0.000566,-6.64,0,0,0,0
0.000567,-6.64,0,0,0,0
0.000568,-6.64,0.08,0,0,0
0.000569,-6.64,0,0,0,0
0.00057,-6.64,0,0,0,0
0.000571,-6.64,0,0,0,0
0.000572,-6.56,0,0,0,0
0.000573,-6.56,0.08,0,0,0
0.000574,-6.56,0.08,0,0,0
0.000575,-6.56,0.08,0,0,0
0.000576,-6.56,0.08,0,0,0
0.000577,-6.56,0,0,0,0
0.000578,-6.56,0.08,0,0,0
0.000579,-6.56,0.08,0,0,0
0.00058,-6.56,0,0,0,0.08
0.000581,-6.56,0,0,0,0.08
0.000582,-6.56,0,0,0,0.08
0.000583,-6.56,0,0,0,0.08
0.000584,-6.56,0,0,0,0.08
0.000585,-6.48,0,0,0,0.08
0.000586,-6.48,0,0,0,0.08
0.000587,-6.48,0,0,0,0.08
0.000588,-6.48,0,0,0,0.08
0.000589,-6.48,0,0,0,0
0.00059,-6.48,0,0,0,0.08
0.000591,-6.48,0,0,0,0
0.000592,-6.48,0,0,0,0
0.000593,-6.48,0,0,0,0
0.000594,-6.48,0,0,0,0
0.000595,-6.48,0,0,0,0
0.000596,-6.48,0,0,0,0
0.000597,-6.48,0,0,0,0
0.000598,-6.4,0,0,0,0
0.000599,-6.4,0,0,0,0
0.0006,-6.4,0,0,0,0
0.000601,-6.4,0,0,0,0
0.000602,-6.4,0,0,0,0
0.000603,-6.4,0,0,0,0
0.000604,-6.4,0,0,0,0
0.000605,-6.4,0,0,0,0
0.000606,-6.4,0,0,0,0
0.000607,-6.4,0,0,0,0
0.000608,-6.4,0,0,0,0
0.000609,-6.4,0,0,0,0
0.00061,-6.4,0,0,0,0
0.000611,-6.32,0,0,0,0
0.000612,-6.32,0,0,0,0
0.000613,-6.32,0,0,0,0
0.000614,-6.32,0,0,0,0
0.000615,-6.32,0,0,0,0
0.000616,-6.32,0,0,0,0
0.000617,-6.32,0,0,0,0
0.000618,-6.32,0,0,0,0
0.000619,-6.32,0,0,0,0
0.00062,-6.32,0,0,0,0
0.000621,-6.32,0.08,0,0,0
0.000622,-6.32,0,0,0,0
0.000623,-6.24,0.08,0,0,0
0.000624,-6.24,0,0,0,0
0.000625,-6.24,0,0,0,0
0.000626,-6.24,0,0,0,0
0.000627,-6.24,0.08,0,0,0
0.000628,-6.24,0,0,0,0
0.000629,-6.24,0,0,0,0
0.00063,-6.24,0.08,0,0,0
0.000631,-6.24,0,0,0,0
0.000632,-6.24,0.08,0,0,0
0.000633,-6.24,0.08,0,0,0
0.000634,-6.24,0.08,0,0,0
0.000635,-6.24,0,0,0,0
0.000636,-6.24,0.08,0,0,0
0.000637,-6.24,0,0,0,0
0.000638,-6.24,0.08,0,0,0
0.000639,-6.16,0,0,0,0
0.00064,-6.16,0.08,0,0,0
0.000641,-6.16,0,0,0,0
0.000642,-6.16,0.08,0,0,0
0.000643,-6.16,0.08,0,0,0
0.000644,-6.16,0.08,0,0,0
0.000645,-6.16,0,0,0,0
0.000646,-6.16,0,0,0,0
0.000647,-6.16,0,0,0,0
0.000648,-6.16,0,0,0,0
0.000649,-6.16,0,0,0,0
0.00065,-6.16,0,0,0,0
0.000651,-6.16,0,0,0,0
0.000652,-6.16,0,0,0,0
0.000653,-6.08,0,0,0,0
0.000654,-6.08,0,0,0,0
0.000655,-6.08,0,0,0,0
0.000656,-6.08,0,0,0,0
0.000657,-6.08,0,0,0,0
0.000658,-6.08,0,0,0,0
0.000659,-6.08,0,0,0,0
0.00066,-6.08,0,0,0,0
0.000661,-6.08,0,0,0,0
0.000662,-6.08,0,0,0,0
0.000663,-6.08,0,0,0,0
0.000664,-6.08,0,0,0,0
0.000665,-6,0,0,0,0
0.000666,-6,0,0,0,0
0.000667,-6,0,0,0,0
0.000668,-6,0,0,0,0
0.000669,-6,0,0,0,0
0.00067,-6,0,0,0,0
0.000671,-6,0,0,0,0
0.000672,-6,0,0,0,0
0.000673,-6,0,0,0,0
0.000674,-6,0,0,0,0
0.000675,-6,0,0,0,0
0.000676,-6,0,0,0,0
0.000677,-6,0,0,0,0
0.000678,-5.92,0,0,0,0
0.000679,-5.92,0,0,0,0
0.00068,-5.92,0.08,0,0,0
0.000681,-5.92,0.08,0,0,0
0.000682,-5.92,0.08,0,0,0
0.000683,-5.92,0.08,0,0,0
0.000684,-5.92,0.08,0,0,0
0.000685,-5.92,0.08,0,0,0
0.000686,-5.92,0.08,0,0,0
0.000687,-5.92,0.08,0.08,0,0
0.000688,-5.92,0.08,0,0,0
0.000689,-5.92,0.08,0.08,0,0
0.00069,-5.92,0.08,0.08,0,0
0.000691,-5.92,0.08,0.08,0,0
0.000692,-5.92,0.08,0.08,0.08,0
0.000693,-5.92,0.08,0,0,0
0.000694,-5.92,0,0,0,0
0.000695,-5.84,0,0,0.08,0
0.000696,-5.84,0,0.08,0.08,0
0.000697,-5.84,0,0.08,0.08,0
0.000698,-5.84,0,0,0.08,0
0.000699,-5.84,0,0,0.08,0
0.0007,-5.84,0,0,0.08,0
0.000701,-5.84,0,0,0.08,0
0.000702,-5.84,0,0,0.08,0
0.000703,-5.84,0,0,0.08,0
0.000704,-5.84,0,0,0.08,0
0.000705,-5.84,0,0,0.08,0
0.000706,-5.84,0,0,0.08,0
0.000707,-5.76,0,0,0.08,0
0.000708,-5.76,0,0,0.08,0.08
0.000709,-5.76,0,0,0.08,0
0.00071,-5.76,0,0,0.08,0.08
0.000711,-5.76,0,0,0,0
0.000712,-5.76,0,0,0,0.08
0.000713,-5.76,0,0,0,0.08
0.000714,-5.76,0,0,0,0.08
0.000715,-5.76,0,0,0,0
0.000716,-5.76,0,0,0,0.08
0.000717,-5.76,0,0,0,0
0.000718,-5.76,0,0,0,0
0.000719,-5.68,0,0,0,0
0.00072,-5.68,0,0,0,0
0.000721,-5.68,0,0,0,0
0.000722,-5.68,0.08,0,0,0
0.000723,-5.68,0,0.08,0,0
0.000724,-5.68,0.08,0,0,0
0.000725,-5.68,0.08,0.08,0,0
0.000726,-5.68,0.08,0.08,0,0
0.000727,-5.68,0.08,0.08,0,0
0.000728,-5.68,0.08,0.08,0,0
0.000729,-5.68,0.08,0,0,0
0.00073,-5.68,0.08,0,0,0
0.000731,-5.68,0.08,0.08,0,0
0.000732,-5.6,0.08,0.08,0,0
0.000733,-5.6,0.08,0.08,0,0
0.000734,-5.6,0.08,0,0,0
0.000735,-5.6,0.08,0,0,0
0.000736,-5.6,0.08,0,0,0
0.000737,-5.6,0.08,0,0,0
0.000738,-5.6,0,0,0,0
0.000739,-5.6,0,0,0,0
0.00074,-5.6,0.08,0,0,0
0.000741,-5.6,0.08,0,0,0
0.000742,-5.6,0.08,0,0,0
0.000743,-5.52,0,0,0,0
0.000744,-5.52,0,0,0,0
0.000745,-5.52,0,0,0.08,0
0.000746,-5.52,0,0,0.08,0
0.000747,-5.52,0,0,0.08,0
0.000748,-5.52,0,0,0,0
0.000749,-5.52,0,0,0,0
0.00075,-5.52,0,0,0.08,0
0.000751,-5.52,0,0,0,0
0.000752,-5.52,0,0,0,0
0.000753,-5.52,0,0,0.08,0
0.000754,-5.52,0,0,0,0
0.000755,-5.44,0,0,0,0
0.000756,-5.44,0,0,0,0
0.000757,-5.44,0,0,0,0
0.000758,-5.44,0,0,0,0
0.000759,-5.44,0,0,0,0
0.00076,-5.44,0,0,0.08,0
0.000761,-5.44,0,0,0,0
0.000762,-5.44,0,0,0,0
0.000763,-5.44,0,0,0,0
0.000764,-5.44,0,0,0,0
0.000765,-5.44,0,0,0,0
0.000766,-5.44,0,0,0,0
0.000767,-5.44,0,0,0,0
0.000768,-5.44,0,0,0,0
0.000769,-5.44,0,0,0,0
0.00077,-5.44,0,0,0,0
0.000771,-5.44,0,0,0,0
0.000772,-5.36,0,0.08,0,0
0.000773,-5.36,0.08,0.08,0,0
0.000774,-5.36,0.08,0.08,0,0
0.000775,-5.36,0,0.08,0,0
0.000776,-5.36,0,0.08,0,0
0.000777,-5.36,0,0.08,0,0
0.000778,-5.36,0.08,0.08,0,0
0.000779,-5.36,0.08,0.08,0,0
0.00078,-5.36,0,0,0,0
0.000781,-5.36,0,0.08,0,0
